text,label
After a weekend at a seminar I saw my husband again. I hurried home hoping he would be there. We embraced - I enjoyed feeling his body.,joy
"Behind the scenes , British diplomats in Seoul , Korea were furious at the way last night 's meeting was handled . ",anger
" I believe that was a wedding present to both of us , Joanne . And you hardly ever use it ! ",anger
" You know , all I was trying to do was tell the truth but they obviously didn ’ t take it that way . ",sadness
"I was seven years old and swimming outside the flags at the Gold Coast. I was caught in a rip and taken out about 100 m. I couldn't swim too well, but an older friend (17) swam out and saved me.",fear
"When after an overwhelming anxiety and enquiry, I understood something about why I exist and what my task in life is.",joy
 My pleasure . Have you seen the movie yet ? ,joy
 And my writing is not good . I feel so frustrated . ,sadness
"LIVID Mia Farrow beat her adopted daughter Soon-Yi with a chair after finding out about her affair with Woody Allen , it was claimed yesterday . ",anger
We are repainting rooms in my house. My mother started to enact plans to paint my room without consulting me.,anger
"They 'd had a skinful so weren't in a particularly noticing mood but they saw and heard nothing , nothing except what they described as a kind of mournful whistling coming from deep in the wood . "" ",sadness
 So what ? ,neutral
 Good bye . ,joy
" I see . Oh , wait . Ma'am , I'm sorry . These slacks were on sale . ",sadness
" I've seen it so many times in books , but I never imagined I'd get to see it in person . ",joy
Some of the house servants were missing and everybody looked frightened . ,fear
"After my car accident, when I woke up in a heap of stones.",fear
"Being reunited with my family after not having seen them for 5 years, at the airport. Sheer elation at getting through the \paper work\"" collecting bags and the anticipation of coming through the customs gate.""",joy
When I learnt that I could do further studies at the Chinese university.,joy
Motor failure on a boat outside Gottenburg when we were in heavy  seas and the wind was strong.  As we could not steer the boat we drifted towards the rocks.  We did not succeed in attracting the attention of any passerby until 4 hours had elapsed.,fear
 I thought so . I felt dizzy this morning . ,sadness
Being asked to go out by someone I care. ,joy
When I drove partially across the country with my father. We stopped in a few towns and stayed overnight in motels. The joy I got was from the feedom I felt and the real beauty of the country.,joy
 Yes . ,neutral
 Why don ’ t you try to be clearer about your intentions ? ,anger
"During his fishing time though it was sheer delight for him , his boys were always ready and willing to go to sea , bother U-boats etc ! ",joy
 Again ! ,neutral
 My condolences . ,sadness
 The weather report says it's going to rain for a whole week . ,neutral
"There was a woman who wanted me to call her mother , and then called me awkward , exasperated and frightened with the dreams and the screams . ",anger
"Nearby the end of the year my wife and I were having a car ride, when it appears another vehicle, driven by a drunk driver and provokes an accident.",anger
 Yes . ,neutral
" Well , the life style is much more relaxed than here in the city . And the seafood is tastier ! ",joy
 Goodbye . ,neutral
Doing well in the exam.,joy
When my mother quarrelled with my aunt over me.,anger
 Mom ! ! ! Please . All my friends have had it for years . ,anger
"When my father managed to begin a \new life\"" after the divorce from my mother; resulting in a new little sister for me.""",joy
 Not at all . ,neutral
"When a friend, who has been with me at school, failed to make it to university.",sadness
I don't know what I can do now . I'm down and out . ,sadness
When my parents did not let me go on a study tour.,sadness
"Her ladyship looked frightened , shocked . ",fear
"I was spending my summer holidays in a village.  My friend and I were coming back from a discotheque at night and we heard a noise from an alley.  We were very scared and we got into my friend's house.  A moment later, an unknown car picked up a person from this alley.",fear
"I had to give up my love, because it did not work out well.",sadness
Jenny sat with a contented smile on her face during this interchange while mother repressed her irritation and anger with her husband 's remarks . ,joy
"At having an argument with a stranger, in the street.",anger
 You ’ Ve got to be kidding me ! You ’ re complaining about me talking on the phone when you go out for a cigarette break ten times a day to shoot the breeze ? ,anger
 Why not ? ,neutral
 Yesterday . I didn't even know it was coming . He just told me he found someone else . ,sadness
"Although this is hardly the headhunter 's fault , the candidate will naturally feel annoyance or even anger that his or her expectations have been raised and then dashed , often without much explanation . ",anger
When I was involved in a traffic accident.,fear
"The boss sounded agitated when I spoke to him over the phone . "" ",fear
 I'm not flattering you.You ' re full of energy every day . ,joy
" Oh , gosh ! I have to go to the restroom so bad ! I can't bear it anymore ! ",anger
 She said it was because we had very different ideas about life . ,sadness
" I want to go fishing today , but I have left my rod and fishing line at home . ",sadness
 I ’ m down in spirits . ,sadness
Movement in bush late at night while camping.,fear
"Overjoyed at the prospect , she found it difficult to conceal her excitement from those around her . ",joy
When my sister broke my china tea set.,anger
 I guess so . ,neutral
I received the mid-term exam paper of one of my major subjects and I found that I had failed it.,sadness
